	400_vs_60k_in_HPLM_fc	400_vs_60k_in_HPLM_p	400_vs_60k_in_DMEM_fc	400_vs_60k_in_DMEM_p	400_vs_60k_in_HPLM_15mM_Glucose_fc	400_vs_60k_in_HPLM_15mM_Glucose_p	400_vs_60k_in_DMEM_15mM_Glucose_fc	400_vs_60k_in_DMEM_15mM_Glucose_p	60k_HPLM_vs_DMEM_fc	60k_HPLM_vs_DMEM_p	400_HPLM_vs_DMEM_fc	400_HPLM_vs_DMEM_p	60k_HPLM_vs_DMEM_15mM_Glucose_fc	60k_HPLM_vs_DMEM_15mM_Glucose_p	400_HPLM_vs_DMEM_15mM_Glucose_fc	400_HPLM_vs_DMEM_15mM_Glucose_p
HMGB3	-0.030208991270151427	0.06445425415644264	-0.049783630243462995	0.10309560734263436	0.01943112854807365	0.45994752390597643	0.002402110429145108	0.9519554463035134	0.029920399460575363	0.22758024021760073	0.04949503843388696	0.07778112065010737	0.03296235797066476	0.4617360264287102	0.0499913760895932	0.06971494278969925
PPM1G	-0.017988819590094338	0.04746850381847917	-0.012779524662333442	0.5725404233022643	0.022057860222441793	0.09364123484937623	-0.006467280322950943	0.27462317083152255	0.0032922193263755484	0.7676820012180958	-0.001917075601385349	0.9253017705842064	-0.027311192885034204	0.05290389873215015	0.0012139476603583914	0.855548850711725
INPPL1	-0.03605392624144875	0.6005768075286795	0.018744120788120763	0.45661980927419826	0.03900868594990545	0.17170163612854675	-0.09333783554204148	0.09500449546816823	0.03966932505808432	0.40591583946495613	-0.015128721971485185	0.8016150187087017	-0.023919076926209468	0.5490679872297943	0.10842744456573748	0.031006746846344708
EIF3D	0.013025731359134965	0.16949186590559365	0.017169517731924062	0.19873184367648358	-0.011038481995405322	0.594794597579671	-0.002301482011770243	0.42330516575256594	-0.004137569535578504	0.7257462290253353	-0.008281355908367727	0.2970286206241288	-0.012554822720030102	0.5467343990178472	-0.021291822703665208	0.008404854687682737
EIF3H	0.0018096661595734074	0.950841753972746	0.04385881899043593	0.1587229203901007	0.013464151068654317	0.8277297671618626	0.010257452920298948	0.5320375327850548	-0.021827695454931236	0.4699075642027101	-0.06387684828579362	0.06893693382883818	-0.06251508676774023	0.35976040152494115	-0.05930838861938472	0.015195975604048768
NVL	0.030537453947432684	0.23939583773878	-0.003668577102519427	0.9276687888582189	0.01060841882967326	0.8118485635428517	-0.009382825545411151	0.5021614947386205	-0.005674636431988943	0.5968669829833083	0.028531394617963154	0.5223977518808023	-0.03177713553813154	0.48422620301631975	-0.011785891163047056	0.5579268368362097
BCAT2	0.060501944289580056	0.03122320098469259	0.058865787073022285	0.09579517184669513	-9.953206566266418e-05	0.9980029648945129	0.007818302934272558	0.48401968112339	0.013582545567712668	0.6149914643158955	0.015218702784270607	0.49410562547763237	-0.03348816282532368	0.1829802697654406	-0.041405997825258944	0.3218569967876416
IPO8	0.07407358938249395	0.4604711004522952	0.05662157035643395	0.3969942450205955	-0.08953406534343956	0.5200213509216715	0.05121637549710277	0.11833856111771748	-0.07411351520830568	0.4904908645821192	-0.05666149618224554	0.2321041508086085	-0.09382412393028228	0.468681814125517	-0.23457456477082483	0.02083915867625708
STX7	-0.05089086047447465	0.14495960058349597	-0.0017315633238084596	0.9541577187032202	0.02520668843590241	0.24866718184639572	-0.018975323230584394	0.07046458548703316	0.05451212147688556	0.11368245968735588	0.005352824326219457	0.8650951580596876	0.014176405192508684	0.253092044579722	0.058358416858995274	0.06373681112732231
SLC16A3	-0.004535210656382123	0.8717444335690843	-0.035115948395474536	0.36771965026235137	-0.07015838767354081	0.2107520862677314	-0.005426419849247628	0.8271239093182022	-0.030689493924904308	0.4119899728853316	-0.00010875618581206798	0.9970744726177398	-0.03626665136593694	0.13015985047850523	-0.10099861919023023	0.10521131226902763
ABCC3	0.06157247714887534	0.30830512485191597	0.16309272610646033	0.15195566519729667	0.03892117593712888	0.7524144563694964	0.011047615919156619	0.8498156340908256	0.1177776639302225	0.25503680353960856	0.01625741497263733	0.7585237614011975	-0.051444844496456685	0.6936010125792775	-0.023571284478484517	0.43326290667312267
CD3EAP	-0.012750938769825929	0.41890985207195014	-0.0017083968890161387	0.9436238686348608	0.0177049738967583	0.44103551533121416	-0.0032213379082636695	0.8296930517635128	-0.0010000457072145714	0.9629694611319775	-0.012042587588024237	0.5419563036136325	-0.026039413035650456	0.23285150913612523	-0.0051131012306283585	0.7811313444712777
TLR3	0.061692219161523544	0.1922013170678971	0.06538153385224725	0.18668135786704793	0.05296950038609097	0.03218464179695752	0.051311205730132654	0.1910308005162488	0.03858692407741789	0.37155094876242545	0.034897609386694416	0.3892497891046653	-0.022016593406526255	0.46771682191050107	-0.020358298750568077	0.48280800608560986
P4HA2	0.006922515236887911	0.594229658241536	-0.034112869197966834	0.06886122467677493	-0.03221448672509187	0.19420960464331244	-0.04598464855411489	0.009585493300854531	0.0023137963351975736	0.8655563647105501	0.04334918077005244	0.030823974256886797	-0.01261717393972538	0.5439667157897178	0.0011529878892975946	0.8933552789549506
YKT6	-0.022882210008693914	0.3721588682542216	0.09438154017973681	0.2559971572665914	-0.035758097768386406	0.28878904168387054	-0.016903312940466837	0.46977249786487596	0.08095695232320167	0.3123003800796779	-0.03630679786522912	0.31789541216103745	-0.03366608675067371	0.26056470993890285	-0.05252087157859331	0.1151335555189381
NUP42	-0.04056153948766791	0.5108957339835722	0.018287025133259367	0.5925271692842528	-0.026693206924469724	0.7989427808636725	-0.04083545451399612	0.587682562945787	-0.03432507959577308	0.329098612550996	-0.0931736442167003	0.17957225137292643	-0.01140381317246347	0.86386337298896	0.002738434417063072	0.9798137347716542
ARPC5	-0.0006277808641462327	0.9369606518052455	-0.013997104273639597	0.48727945144973195	-0.0004425467050657023	0.9730611680597793	-0.014099302085151165	0.2159182999022943	0.005076515960495862	0.3606071160732162	0.01844583936998932	0.38401687105968224	-0.008913729342173233	0.5443769952414751	0.004743026037912362	0.513844634008018
POLR2D	-0.008519810538363952	0.8177070049093756	0.013815905179858269	0.645916568243487	0.03647348773851317	0.11316495071083862	-0.01599466106944392	0.1677857977185585	0.025780102918681963	0.41423251208474693	0.0034443872004597	0.92561299075737	-0.03270530289752285	0.1413690246748526	0.019762845910434222	0.111704833741506
PDPK1	0.02064743203351404	0.5514264147245681	0.09197160144726534	0.4343994275986366	0.056907227513347924	0.4657780451696604	-0.013077485773094451	0.8756334743447578	0.09930849349290954	0.3853448572559116	0.02798432407915845	0.6272308214811919	0.030048567345267393	0.7431400551600825	0.10003328063170992	0.1986008380754141
PDPK1	0.013104606002461817	0.43976107618141164	0.020271811463251226	0.3542395581254227	-0.039263472437562744	0.28821656445133337	0.00436306393609098	0.7336727788608725	0.008152599011183028	0.7238846713655516	0.000985393550393768	0.9216838752058565	0.017815648259430893	0.5842440583614316	-0.025810888114222906	0.1080883341913
TAPBP	0.388889437544309	0.022396353011528976	-0.009300196384716557	0.9716987261652699	0.05906901236301793	0.8413848151453125	-0.07786223188119569	0.6696915013652256	-0.24303210332018652	0.20138675922740149	0.1551575306088389	0.5530582527645429	0.0965013696686419	0.7619121807905869	0.23343261391285586	0.20745550786657405
PER1	0.24866300953178466	0.1323873925753478	-0.01004482504240862	0.8523478579704913	0.020959893432338	0.8676148026479966	0.1441575303722702	0.21187709479788763	-0.25662944919580666	0.1600914905794408	0.002078385378386762	0.9765377083957587	-0.028344509716408603	0.6293816578351284	-0.15154214665634108	0.30027585347354857
RNF113A	-0.06342513761425381	0.25385501082866063	-0.03544080623906098	0.6556528883868503	0.04694624486896662	0.4243269433241861	0.08478101591037406	0.1735245433280985	-0.028740440290261054	0.5183441289192733	-0.056724771665453734	0.5150909392766744	0.030633433116968544	0.6604379126558109	-0.007201337924439098	0.6635293561654347
KCNN4	0.08520137636980334	0.2749243245642251	0.0035277173685064065	0.9613580336016322	0.09418740581592898	0.46001294853588115	0.04565290351595285	0.6815072288074584	-0.10782001932933387	0.24703318786401401	-0.02614636032803707	0.6832928996096619	0.01476303237800423	0.907129900273318	0.06329753467798008	0.4609190259657801
DHX15	0.017934545104566685	0.14865749280243867	0.02338238352156219	0.2535471120940284	-0.017709332457317564	0.4585700861976191	0.012179191225669662	0.23254236457443253	-0.03528146827863801	0.06962387951062608	-0.04072930669563362	0.08752129807776722	-0.029351204638864137	0.20661250423101188	-0.059239728321851384	0.03091090548480628
DHX15	-0.10071423922395349	0.2260971041660898	-0.03189353522305126	0.43817764135139153	0.08971571828382885	0.5922453931708919	0.044589279710502354	0.002522845871824203	-0.002525290655824849	0.9295295676445033	-0.07134599465672706	0.3634571607629793	-0.08522345708989268	0.6083608882651375	-0.040097018516566114	0.017322352900465837
RNMT	0.0123351948082684	0.5283431981256708	0.029636185006984787	0.12611400335468795	0.03695922704104515	0.23086249402372022	0.01153524250558938	0.5196953532117813	-0.024814344539085584	0.10616711863115068	-0.042115334737802206	0.09947084634002047	-0.03162581054782598	0.16771836403689364	-0.006201826012370085	0.812678699470563
ZZEF1	-0.05766764224629645	0.3615487501568735	0.1385101094369373	0.07582036132618465	-0.012688686029927137	0.8776998822527728	0.04022702171587737	0.5477919484991376	0.009660313526369594	0.8476407849229183	-0.18651743815686447	0.04176271086835955	-0.020046243452780263	0.8134771798782979	-0.07296195119858472	0.28914287600839117
ASAP2	0.0424539199022704	0.053133207605230645	0.03386226227260521	0.23180382347219447	-0.03227693206729979	0.2546571073501124	-0.01207499857034651	0.43052581259306927	-0.00466371792290384	0.8208894257143287	0.003927939706761442	0.8628106908384745	0.002034875390972824	0.9321301431171293	-0.018167058105980342	0.251294794391002
TTI1	0.03776678057925989	0.29066116807884324	0.0484903156883225	0.23597514764398303	-0.03471842650272767	0.3356563873699692	0.0328080947804551	0.162870639576946	-0.030811542917693974	0.47361589375335683	-0.041535078026756295	0.13957592587859843	-0.03446786076737674	0.3406100745517368	-0.10199438205055938	0.011232346632119902
RRP8	0.02273195211721666	0.1648468861024868	0.014173598614223128	0.6051605028946424	-7.28454573367972e-05	0.9963387648524169	-0.004859653206293012	0.3842464790773056	-0.025380801404395987	0.054174865354369786	-0.016822447901402488	0.5589712563318312	-0.04577452849255339	0.06172818936315542	-0.04098772074359704	0.010813042099148422
SIPA1L1	-0.023517500217715058	0.4486118255007548	0.011607303837883356	0.8755658894032929	-0.024989393759345748	0.3403819361089981	-0.08460523862927259	0.14388154717329307	0.11321781216605746	0.20244596412727175	0.07809300811045922	0.016463720511720747	0.04752415398651876	0.1396892829990163	0.10713999885644547	0.09155187241643745
CYB5B	0.005519736409311315	0.7780560927327189	0.027647861111451646	0.10717003854240001	-0.0064935135599064105	0.8030015434518298	-0.017174785778765998	0.34828354637969977	-0.02807390655690221	0.11021425378591397	-0.050202031259042754	0.07684049838971109	-0.04593860803827425	0.1653832357460995	-0.03525733581941468	0.016912925397752934
PRPF4	0.01117664374783437	0.31867892131274245	-0.010937538742804906	0.4005621187164946	0.006220750781245383	0.2936926079391623	-0.015219051755114519	0.12527821175846204	-0.00999239107364037	0.30333255838162343	0.012121791416998892	0.38487354471865903	-0.01494756665521545	0.055721565445627334	0.006492235881144268	0.4200802810407932
PHGDH	-0.021462156282591474	0.04291070257469805	-0.017537731582344028	0.2422605032076866	0.004253883477953944	0.6765937029185837	-0.010795483311499118	0.16187717221560374	-0.04074669739241696	0.05585567449851179	-0.04467112209266449	0.004637133098551937	-0.054335638023780705	0.016492449640565003	-0.039286271234327805	0.00790289679731352
NDUFS4	-0.05384797303912008	0.2618821929195293	-0.01654710520828171	0.06976109644512297	0.05041095500561032	0.35067658535794344	-0.006919008500533593	0.6978076759297975	-0.020379525309964612	0.27075747048812143	-0.05768039314080311	0.24027209316631315	-0.08339281331463497	0.14827630904196346	-0.026062849808491134	0.43528880270225134
DYNC1LI2	-0.018117655898573296	0.3484979978605453	-0.01071169381532871	0.168908356295065	-0.00018946823724623246	0.9874376186150859	-0.0011019865715022536	0.9520184398860843	0.008619844209626923	0.6198506819303203	0.0012138821263820872	0.8839375380080192	-0.011585080789266096	0.4568969155028589	-0.010672562455010057	0.5309533143320052
DYNC1LI2	0.011016556279531318	0.7785149957151274	0.028347148786219783	0.39335334944145817	0.008939500588566499	0.7655641778575073	0.005083783749835399	0.7546370834815536	-0.05291774156185119	0.1920792588228456	-0.07024833406853988	0.11783327408995731	-0.06931018497500327	0.09026806531064493	-0.0654544681362723	0.004724267313963267
PSMD3	0.020095494824657598	0.4069213646198286	0.005426549500829881	0.7292097980669227	0.0068651381891990946	0.8648622206059894	0.010665891993015653	0.27698879447342833	-0.03819495668543808	0.04373598055772076	-0.023526011361610408	0.3481333481211364	-0.06289341385169836	0.19585325425910166	-0.06669416765551482	0.0282043168923998
RBFOX2	0.022583709941779082	0.3484318302780723	0.02943152803340191	0.563592671314375	-0.0651984243714181	0.3136965609686618	-0.029205405536162382	0.14545713937540816	0.07165477732348237	0.17150924071758264	0.06480695923185946	0.14380962156620097	0.0434791589794782	0.4625231434362642	0.007486140144222568	0.7899436691863416
RBFOX2	-0.008099751549671397	0.5791116828447703	0.0026778687750471275	0.6350054440397971	-0.011489966730411243	0.47536999293395305	-0.010399401093067716	0.11731266173579967	0.0020186973276698113	0.7884742282666588	-0.008758922997048703	0.5349973506271758	-0.005711476458156784	0.6894391046853495	-0.006802042095500262	0.4630788829520835
PAPSS1	0.028416700434901652	0.22662857218144497	0.0010995550079297837	0.9619704001882465	-0.0028201137042490974	0.9259332260184157	0.0072902091368905525	0.7440806425577171	-0.0074292471114830935	0.7705995305045921	0.01988789831548866	0.2762036317568399	0.007627677933038855	0.8258800158288533	-0.0024826449081008484	0.8279774963235749
ZW10	-0.024741183779800745	0.44334592884776763	0.04441358489387014	0.008187537189014034	0.0067824202002240526	0.683208821702517	-0.017636407596231682	0.5899989508779826	-0.0015881587616828317	0.8768427917793059	-0.07074292743535382	0.10261397386774627	-0.060559939159349936	0.07723330615711052	-0.036141111362894315	0.2509201673202965
SPINT1	-0.015903942286382977	0.24925875785345988	-0.044988964429089014	0.306538091646261	-0.035204789108573005	0.31763781895674753	-0.05460426038257277	0.14689718233123863	0.0007911803737506309	0.965878486627331	0.02987620251645655	0.46323798866454463	-0.008626399735023075	0.7681171851224082	0.010773071538976576	0.7630480093507781
SART1	-0.023795379195998282	0.19953395839031068	-0.013215157439688954	0.47515974342415646	0.024970421242830287	0.07762741683689031	-0.019021588076204098	0.0008374813465791301	0.013287750344703803	0.16494630763409876	0.002707528588394707	0.8969474858595706	-0.015784379680775472	0.0804739185534581	0.028207629638258937	0.07479656003448515
SPINT2	-0.016266604097717813	0.35447345931439117	-0.020832439540891253	0.4112260544011613	0.03450805255799009	0.05388711365259452	0.002726989230022942	0.7228439293060118	-0.023649433861843202	0.15448245230624388	-0.019083598418669814	0.4720540163185197	-0.0634773780482098	0.009161123598691248	-0.031696314720242855	0.03137708812404501
GPAA1	0.030633162624092124	0.62182336833623	-0.05074012338672311	0.30311501998580836	0.03156934012209222	0.6626378654791372	0.0724118025061033	0.3097769028071603	-0.024021086401341523	0.6863092074493216	0.05735219960947356	0.3095313111406331	-0.0016500504047582477	0.9732853257255734	-0.04249251278876948	0.6002873793024266
DAPK3	-0.006936762352028144	0.45174907074025794	-0.037563154276195256	0.18438546331125394	-0.05411495041317995	0.368777131490391	0.002084592029460049	0.9159573048603561	-0.02078212708581332	0.26112500326101834	0.009844264838354023	0.653614611655675	-0.03275744761730929	0.5148005134332456	-0.0889569900599494	0.2027375282390254
DAPK3	0.004820143812697461	0.8586077295809764	0.1783116732029304	0.3702507768080623	-0.07458046489178827	0.13524289343162738	0.08058264570916279	0.5758924235580254	0.15742195339430937	0.42095966404248353	-0.016069575995923464	0.5983806351326315	0.1091223166129824	0.4630585702984954	-0.04604079398796859	0.030226988378249376
