Protein	Gene	PROTEIN_ORIGINAL	x400x15-1	x400x15-2	x400x15-3	x400x5-1	x400x5-2	x400x5-3	x400xH15-1	x400xH15-2	x400xH15-3	x400xH5-1	x400xH5-2	x400xH5-3	x60kx15-1	x60kx15-2	x60kx15-3	x60kx5-1	x60kx5-2	x60kx5-3	x60kxH15-1	x60kxH15-2	x60kxH15-3	x60kxH5-1	x60kxH5-2	x60kxH5-3
Q8IUR7	ARMC8	Q8IUR7	11.97499645	12.03959835	12.08610613	12.31162278	12.2846673	9.67357397	10.1484892	11.72982257	10.21057784	10.54568374	10.92121004	11.96683081	11.88178302	12.38616147	12.09244693	13.27461373	12.90938291	11.06770889	10.17066344	10.59648675	10.35017545	12.61492218	9.065731137	11.9494197
Q8IUW5	RELL1	Q8IUW5	14.39611769	14.55857083	14.41161743	14.6507854	14.39171893	NA	14.24466559	15.00060685	13.06189407	14.84099287	14.46061179	14.75011247	14.62402632	14.72505285	13.65135795	15.32922988	14.84588642	15.09765535	NA	14.70119805	13.91908271	15.25413266	15.25453805	14.86795004
Q8IV08	PLD3	Q8IV08	14.88873241	15.08551419	14.93726507	15.83353772	15.53739901	15.56491633	12.444635	14.21292682	NA	15.11618149	15.27180647	14.23178508	15.02873244	15.08700858	15.29784213	15.5609627	14.77386409	14.70264491	13.3384437	14.59130581	14.31633879	13.74144791	NA	NA
Q8IV38	ANKMY2	Q8IV38	13.79916765	12.83523901	12.46943599	10.94533814	NA	12.75152764	12.29541933	13.43868127	13.34347405	13.55279107	13.79433007	14.21840286	12.50528065	14.13779539	12.89277057	NA	NA	12.31374965	11.244648	13.89175744	13.69111439	12.36011673	12.38763532	13.96533685
Q8IV48	ERI1	Q8IV48	15.75588549	15.29824256	15.10904043	14.25368061	15.4282126	14.9443692	14.65137574	15.15911411	14.87382539	14.95085338	15.17523419	14.65154893	14.00811593	15.64691456	15.57014005	14.91613997	14.00944837	15.5410254	14.62422349	13.45149749	15.18482581	14.91506396	15.02532586	15.1548788
Q8IVD9	NUDCD3	Q8IVD9	15.48402895	15.6494961	15.39723698	15.25331423	15.45412758	15.40971695	15.65873028	15.56290124	15.54213577	15.8620059	15.91236283	15.53933279	15.50176987	15.56945043	15.38162543	15.7879456	15.50125785	15.56582483	15.34273371	15.42206686	15.61986481	15.63162396	15.62007321	16.01730757
Q8IVF2	AHNAK2	Q8IVF2	15.58175138	15.47488827	15.39139553	15.26055004	15.78047236	15.73054765	15.83305864	15.8075082	15.52247096	15.73555849	15.7873894	15.91655025	15.59307629	15.65318196	15.51056071	15.8675425	15.69516262	15.4610897	15.31988741	15.68180951	15.42955702	15.77770145	15.64373036	16.00788689
Q8IVH4	MMAA	Q8IVH4	12.82776897	12.66610194	12.0427225	13.31750195	13.15303919	13.23701189	13.2863044	13.60909363	11.90222769	13.75340767	13.74894808	12.80313521	12.20929021	12.52086789	12.98574116	12.62777021	12.12549054	11.76731214	13.35433645	13.37172199	13.10272161	13.15175212	13.27214012	13.26847497
Q8IVL1	NAV2	Q8IVL1	14.29210113	13.47253753	13.64852612	13.28818068	14.75546114	14.37325464	13.53568465	13.44960991	12.62012683	14.25503995	14.24942754	14.79222226	13.18292464	13.35015275	13.2013988	14.42535185	14.06255068	13.81945725	13.01523837	14.76129229	14.0383759	14.14759125	13.04843591	14.18992938
Q8IVL5	P3H2	Q8IVL5	13.4212165	12.83809272	13.07953152	13.35752754	13.28660743	13.23164713	12.65692397	12.94089923	13.15699725	13.48375164	13.56536496	13.44343813	13.70165787	13.34775921	13.59653199	13.52693542	13.09430251	13.64777652	12.57771724	12.82408234	12.84689203	13.04196888	12.31262772	12.87465102
Q8IVM0	CCDC50	Q8IVM0	16.06342851	16.2063426	16.04212508	15.39981749	16.06550694	15.98875372	16.25628302	16.28275466	15.97189151	16.17234431	16.26643064	16.20232484	16.24801583	16.30283129	16.17354067	16.52239669	16.3361254	16.18106362	16.11552571	16.15934901	16.20498441	16.48414893	16.50380185	16.75821039
Q8IVS2	MCAT	Q8IVS2	14.24462643	14.66387229	14.73614225	14.63230341	14.89921677	15.21373162	14.64962584	14.62044475	14.63921976	14.7429302	14.87974527	15.08849995	14.47372341	14.3917552	14.70303056	14.76341763	13.58998764	14.58727155	13.78912821	14.91248539	14.48166936	14.47463077	14.3136621	14.64902177
Q8IVT2	MISP	Q8IVT2	15.31268386	15.33442567	15.07704321	14.84138475	15.55557091	15.55625574	15.16960189	15.31789625	14.86274037	15.36046612	15.2875491	15.054262	15.29449018	15.46961138	15.18853515	15.64866244	15.63461749	15.53109576	15.37500785	15.61967229	15.23267416	15.80136194	15.79197501	15.79306215
Q8IW35	CEP97	Q8IW35	13.50234091	13.18341254	13.91524146	13.69955385	13.65992759	14.25589166	13.62985431	14.12162051	13.79357256	13.52030762	13.84473549	14.1006168	13.41364522	13.70811475	13.44942569	13.71304035	13.04377321	12.89458483	12.03653317	14.09462795	13.93645441	14.25228372	13.68412787	13.59146554
Q8IWA0	WDR75	Q8IWA0	14.60217263	14.92605066	15.10475808	15.3223269	14.64855445	14.8701519	14.01535011	14.02852522	14.21686989	14.39321321	14.48950021	14.37789995	14.34451203	14.47550276	14.87021406	14.122197	13.51809261	14.44634636	13.95278154	14.1822103	14.35224797	13.38266437	14.2252433	13.80162811
Q8IWA4	MFN1	Q8IWA4	13.09835864	13.53536084	13.46622357	13.79751565	13.45903185	13.01191598	12.33353387	13.2205615	11.75905691	13.71590499	14.86700585	14.20103245	10.95621934	12.33154382	13.95813136	13.10323447	12.97698598	13.72555888	13.2353182	14.18121774	13.00407829	12.5520019	13.58746112	13.3556088
Q8IWB7	WDFY1	Q8IWB7	14.00109068	13.7549605	14.09704745	13.46242167	13.66096779	13.42462767	13.34820369	13.400665	13.67628695	14.00360172	13.94336494	13.45862479	14.05174091	14.09658852	14.35446052	14.09426118	13.84022612	14.2129506	13.79127402	14.31333216	14.34673134	13.76892114	13.84501304	13.91665537
Q8IWB9	TEX2	Q8IWB9	13.33391101	13.51797272	13.40872788	11.91658382	14.30723522	14.0235305	10.93261137	11.99720972	11.66866957	14.07167706	14.14754711	14.69623257	13.84162105	13.81393892	13.96347537	14.23407906	13.71550133	13.71068482	11.57732131	14.85940811	13.89378263	14.61276699	13.76603143	14.2763742
Q8IWC1	MAP7D3	Q8IWC1	14.53658443	14.0235235	14.78689771	13.87211678	13.05831275	14.96547265	13.26025931	14.7360857	14.54013964	14.52284741	14.20520841	15.21881902	14.52565119	14.23449976	14.31339171	15.05066969	14.54447108	14.4756437	13.53962854	14.27035864	14.22021051	14.16316681	15.00719983	15.11034416
Q8IWE2	FAM114A1	Q8IWE2	14.64374448	15.02207731	14.85509331	14.75437085	15.07234855	14.66772315	14.98700904	15.15163866	14.78445917	15.11110026	15.13847637	15.18424021	15.02067932	15.09410685	14.97923389	15.38811687	14.86890161	14.9099012	14.59377573	15.08186594	15.14959082	15.24427041	15.10908774	15.04294505
Q8IWJ2	GCC2	Q8IWJ2	10.84699278	12.62853855	9.965745462	13.28942779	12.77609036	12.96493205	12.84915754	12.80599284	12.27837042	12.72635748	13.23315085	12.85590623	11.93975573	13.89236526	12.33078759	13.21095208	10.18389626	12.66810913	10.14312855	12.91922386	12.83758815	12.36642115	10.16791291	12.6465013
Q8IWR0	ZC3H7A	Q8IWR0	14.40874906	14.30938625	14.81651132	13.09267374	14.83706285	14.47616171	13.54928144	14.6229005	14.6637398	12.67460558	14.78220284	13.91144897	14.6152362	14.46064084	14.87905709	14.19935737	14.61505804	12.83981924	13.21015361	12.38850509	13.58408456	12.40660399	13.76702083	14.5760068
Q8IWR1	TRIM59	Q8IWR1	13.10928948	NA	13.05382412	13.32715652	14.1576441	13.97369744	12.88244141	13.37886245	9.309161009	NA	13.45013808	14.97380135	13.48102918	13.35064681	14.08891607	13.48360706	NA	13.31150486	NA	14.93464977	NA	13.56188046	NA	NA
Q8IWS0	PHF6	Q8IWS0	15.54050783	15.71827816	15.36300951	15.36637171	15.78041614	15.54663582	15.24835829	15.46471118	15.60715771	15.55143578	15.64015405	15.81316701	15.64640569	15.62507307	15.04041282	15.71403991	15.4927	15.46133741	14.93361777	14.97456868	15.26192225	15.19093906	15.15335864	15.64300154
Q8IWT6	LRRC8A	Q8IWT6	11.7077508	13.48920297	12.85657607	11.36400597	12.14696091	12.57941595	9.823098665	12.19081068	10.89216859	11.0577195	11.44152116	12.66370764	10.64051808	11.35681385	12.26119876	11.34019674	12.09752816	12.5642486	11.36716222	14.30613148	12.94464663	12.79103318	12.17959866	13.27765477
Q8IWT6	LRRC8A	Q8IWT6;Q8TDW0	14.80530404	NA	13.54180177	15.54039375	13.75508102	NA	NA	NA	NA	14.25550141	14.32218338	NA	14.31895425	14.80588603	12.92462653	14.23681846	14.09951564	12.53802302	14.31498622	12.99485641	NA	NA	NA	13.35466576
Q8IWV7	UBR1	Q8IWV7	12.13468963	11.82070278	13.42054482	13.106558	14.02359779	11.99838705	12.02777355	12.88441406	12.9834925	13.8358463	13.58279317	13.76978746	12.05256417	14.1724798	13.18490228	14.05298866	13.52563925	13.39603296	13.67748468	14.32533682	13.91514727	13.94558317	13.69320965	13.74213165
Q8IWV8	UBR2	Q8IWV8	14.1441579	14.49919143	14.14469941	14.59004794	14.54688614	14.89355992	14.1905916	12.75902903	14.24971389	14.3382991	14.11192585	13.11237946	14.2399099	14.08824585	14.55367893	14.67284459	14.13133987	14.61816779	12.90872184	14.10743051	14.10271474	12.62369183	13.52273765	13.53964315
Q8IWW6	ARHGAP12	Q8IWW6	13.98338466	13.51822186	13.71185471	13.407781	14.05243899	12.93130924	14.43969702	11.0552741	13.7767526	14.47482009	14.21934605	13.91217518	14.08213591	13.89674456	14.08700661	14.26659592	13.97820951	12.66131997	10.87652389	11.10040702	14.14634606	13.4014963	14.02471918	14.44485339
Q8IWX8	CHERP	Q8IWX8	15.18222068	15.55623658	15.61779853	15.54885923	15.5686314	15.67738654	15.31375105	15.44025091	15.60400459	15.70743412	15.63978222	15.6631113	15.72587407	15.62206521	15.60163678	15.39211718	15.11867288	15.65882563	15.3732171	15.80679871	15.56912593	15.65963816	15.21233607	15.50429083
Q8IWZ3	ANKHD1	Q8IWZ3	14.52203712	14.3652042	14.3893411	14.24465751	14.35115423	14.61961527	14.5420064	14.39554	14.25847759	14.60958343	14.6272097	14.56822944	14.30102013	14.50614846	14.39535098	14.65803522	14.45364162	14.33439213	14.01495876	14.87384671	14.38272003	14.65712426	14.26659603	14.59495881
Q8IWZ8	SUGP1	Q8IWZ8	15.26351014	15.01746758	14.97180657	14.19109138	15.10448561	14.98255008	15.12312062	14.92731502	14.58320623	14.83563482	14.92200472	14.49161456	14.9405818	15.00673498	14.83106819	15.32669328	15.11084193	15.22688083	14.78320914	14.62230437	14.53771596	14.98767585	15.02981866	15.02635103
Q8IX01	SUGP2	Q8IX01	8.248299682	8.365183569	13.38110826	11.56797441	9.640133439	10.85876051	13.50652141	11.3148145	11.24733585	10.99141862	11.36310357	8.891252656	13.25899955	12.52997251	9.726217316	11.07940416	10.70779861	8.263865706	10.8476298	12.92230736	8.411806313	8.457372232	11.11367076	11.33353006
Q8IX04	UEVLD	Q8IX04	12.72196405	13.9249957	12.49080074	14.47000727	13.04613437	13.81816718	10.98794168	10.84104501	11.80793397	12.30766135	12.40188053	11.42766506	11.99657551	13.58533286	12.70041875	11.68047048	12.44107606	12.95832999	11.43653624	9.911188103	12.46966876	NA	11.67359948	12.1098508
Q8IX12	CCAR1	Q8IX12	15.62103643	15.68048927	15.73232559	15.66499761	15.9437012	15.84487748	15.65546651	15.90384552	15.70852622	15.97808047	15.98323302	16.2103723	15.5971955	15.79821245	15.8414913	15.75537087	15.46411714	15.65936929	15.40336577	15.99668381	15.85030459	15.91885014	15.79570288	15.8090123
Q8IX90	SKA3	Q8IX90	14.25915932	12.83392386	13.7262192	13.41848514	14.7972735	13.95338115	14.7860269	14.62912556	13.97943862	14.43180746	14.64984476	14.44692088	14.41196984	14.25407232	14.45977356	15.04669282	14.40864853	14.32520516	13.77529135	14.8197752	14.19731701	14.69650502	13.99115049	14.72755951
Q8IXB1	DNAJC10	Q8IXB1	15.26951425	15.218338	15.03929693	14.99225674	15.27060997	14.97555487	15.16220937	15.12689645	15.50994161	15.45674505	15.58474609	15.75331135	15.24992061	15.25735618	15.38950962	15.05707504	15.08148145	15.17684158	14.9033947	15.00038884	15.12742766	14.81563748	15.03515752	15.08379907
Q8IXH7	NELFCD	Q8IXH7	13.91868046	14.26291465	13.95514995	14.5698857	13.81530265	13.81510071	13.77590953	13.06382848	13.45244398	13.01431676	13.92352774	12.67961232	14.12081773	13.61372653	14.14481149	14.20661162	13.28209926	13.82111435	12.97079322	13.33530021	13.7856218	12.93909265	13.87830508	13.71502014
Q8IXI1	RHOT2	Q8IXI1	14.00879077	14.28054922	13.93255189	13.91525291	12.77930159	13.44931091	12.72260858	13.8928354	13.68783691	14.0685595	14.21526616	14.2591305	13.88276667	13.43970439	14.15527105	13.66899039	13.36235437	13.83132374	12.98494789	12.93513181	14.07944411	14.04560346	13.49210411	13.32133206
Q8IXI1	RHOT2	Q8IXI1;Q8IXI2	16.66252048	16.62745177	16.50415807	16.46141478	15.48738432	16.03288024	16.5190011	16.66575627	16.15305215	16.4722347	16.97343436	14.97735167	16.18582141	16.59632626	15.86627509	15.52116016	16.49375403	16.80191324	16.96966367	NA	16.98822707	16.01530357	16.99690594	16.00593205
Q8IXI2	RHOT1	Q8IXI2	NA	NA	16.35259433	NA	NA	16.0303947	15.67881745	15.60227678	15.96990701	16.2797659	16.13035835	15.52611483	16.94917802	15.92346097	15.84462134	15.31793758	NA	15.40127692	15.48218822	15.62164988	16.07588435	NA	NA	15.63611118
Q8IXK0	PHC2	Q8IXK0	15.13868728	15.23311794	15.36194829	14.98532887	15.5411503	15.19622063	15.24252786	15.15699456	15.32814556	15.40606268	15.45581408	14.95779593	15.03923262	15.2915646	15.26666991	15.35401251	15.30902338	15.39515837	15.0848924	15.29693086	15.28705924	15.06968613	15.09629787	14.92840632
Q8IXK0	PHC2	Q8IXK0;Q8NDX5	12.76329666	14.30151219	14.45860606	13.89422948	13.71628077	13.83923808	14.42706625	14.27948812	14.35930902	14.20243738	14.11738128	13.9114171	14.19843737	13.77689534	14.31754953	13.875954	13.96926377	13.37724151	12.76089218	13.69013723	13.4622253	14.39298663	13.83290227	14.03001294
Q8IXL7	MSRB3	Q8IXL7	15.34734978	14.59461803	14.31214044	14.48621686	14.81145331	13.7585929	14.9879671	14.86585065	14.80048678	14.71281547	14.84451091	13.89523618	14.37187914	14.47815522	14.39201814	15.37789888	14.65417146	13.65854378	14.88404806	14.5644865	14.28053425	14.42332943	15.07746808	14.47418239
Q8IXM2	C17orf49	Q8IXM2	15.42968385	15.91324736	15.75417728	15.53811333	16.12293437	15.84823825	16.30087452	16.46692257	16.26093059	16.46860262	16.43282029	15.81666932	15.54412067	15.88637582	15.73804762	15.97654626	15.97079547	15.75001973	16.04661246	16.19653056	16.05701613	16.19287286	16.13167983	16.47881976
Q8IXM3	MRPL41	Q8IXM3	16.475546	16.25642519	16.37124537	16.34194467	16.75969888	16.5301067	17.04527397	16.91404865	16.45114331	16.70294578	15.96536342	16.85518462	16.59488684	16.52337079	16.44716011	16.52127869	15.84263095	16.20598158	16.08034046	16.68879923	16.04406414	16.56891639	16.55206317	16.64082316
Q8IXQ4	GPALPP1	Q8IXQ4	15.72155073	15.39505842	14.99794981	13.39465609	15.18713765	15.18714594	14.57888098	14.31040735	12.34007573	13.95615484	14.75465388	13.22222663	15.23797	15.2296689	10.81424148	15.36456291	15.52057414	15.02573445	15.0717805	14.71712015	15.50664653	14.29020141	15.46923145	14.11175742
Q8IXT5	RBM12B	Q8IXT5	13.75535341	13.86792317	13.87302414	13.96587198	13.99867665	13.87682129	13.71596239	13.25809636	12.69642352	13.73458336	13.4786095	12.03649915	13.79863832	13.87681209	14.04444122	13.28275851	13.29258945	13.55012649	13.25914909	13.47399472	12.83888876	11.92677457	12.9315181	13.32870984
Q8IXU6	SLC35F2	Q8IXU6	15.70953763	14.88816302	15.39505772	15.98572273	14.66421456	NA	14.78888942	NA	14.85197677	14.5618502	15.23625221	NA	15.93637688	15.6536088	15.96045863	NA	15.22682633	14.68870305	14.66567119	NA	15.46758729	14.72960796	15.2778041	15.17442168
Q8IY17	PNPLA6	Q8IY17	14.18440638	14.08698081	14.26362044	14.23105363	13.9478913	13.90020592	13.30035477	13.75180395	13.69740374	14.01869323	14.19946944	13.8292404	14.11342867	14.06693709	14.27260391	13.55026032	12.23328143	13.91834195	12.60180778	14.33317856	14.29357576	13.41373301	13.29540186	13.78347394
Q8IY17	PNPLA6	Q8IY17;Q6ZV29	13.24331435	13.07973488	NA	NA	NA	NA	13.57087017	13.20689307	NA	NA	11.7439619	NA	13.79325477	13.75210764	13.09986911	NA	NA	12.40406954	13.63139862	NA	NA	NA	NA	12.20394129
Q8IY18	SMC5	Q8IY18	14.27156363	14.07105374	14.39319004	13.22116769	14.09434929	13.93818083	13.40360264	12.98665637	13.61131026	14.22991962	14.0147528	14.44771665	14.35510186	13.98689709	13.94809275	13.95952227	14.00258799	14.08832691	13.56578004	14.33118322	13.73530525	13.62322244	13.87153999	14.03351171
Q8IY21	DDX60	Q8IY21	11.7532884	11.98999153	11.82615088	11.2146399	12.61146108	13.03312851	12.02600227	12.58042444	12.24509743	12.89794631	12.75793025	13.85735001	11.49534868	NA	12.12253044	12.05232296	11.94229569	NA	11.65499022	13.65417642	13.03609763	12.83823822	12.68592047	12.55582643
Q8IY22	CMIP	Q8IY22	NA	NA	13.52624728	14.05399212	13.22359491	13.59456964	NA	NA	13.62557688	12.9125085	13.68071213	NA	13.66160143	13.31885059	13.62696329	13.27184789	NA	NA	13.44272731	NA	13.01161638	NA	NA	NA
Q8IY26	PLPP6	Q8IY26	14.57001552	14.43179431	NA	NA	NA	14.52211441	NA	14.96772612	14.72975001	14.55670357	14.53473716	15.08782136	14.13633975	NA	14.4416275	13.74973415	14.2086361	NA	14.53103175	15.14730487	14.82808644	15.65628869	14.54484093	15.03056005
Q8IY31	IFT20	Q8IY31	12.37522482	12.99942429	12.43213535	13.13346167	13.81824338	13.90133524	13.4901463	13.69947288	13.17499465	13.68723142	13.55334215	13.62619646	13.48274994	13.73847499	13.24513202	13.35743639	11.59023486	13.19567002	12.25350857	14.10665241	13.53313287	13.34640501	13.34393103	13.93143482
Q8IY33	MICALL2	Q8IY33	12.44802671	NA	12.58613172	12.43705512	13.30900022	13.3440225	12.23602269	12.41304794	NA	12.34679911	13.4366519	13.0924705	13.6142648	13.22675888	13.552745	13.44486327	13.05906496	13.07673467	13.19782585	13.65685978	13.00909896	13.49293376	NA	13.12556926
Q8IY37	DHX37	Q8IY37	14.35371098	14.10286941	14.09748724	14.10482689	14.18204004	14.41424982	13.23168413	14.409577	13.14700902	14.07507533	14.72872717	14.32507087	13.94640957	14.19935297	14.23405397	14.49195774	14.20044028	13.15194134	13.8180306	14.25732246	14.30760198	13.62917594	13.91316035	13.0584372
Q8IY47	KBTBD2	Q8IY47	15.32383342	15.44462832	15.44893799	15.00288126	15.86213023	15.14157664	15.21692827	14.91819943	14.98069659	15.26732463	15.28045746	15.60181124	15.53172696	15.36447587	15.65617126	15.72696077	15.20543977	15.26475531	14.83940276	15.83144838	15.21188451	15.19682884	14.84076806	15.35736802
Q8IY57	YAF2	Q8IY57	15.14896146	15.13812367	15.30185885	15.28301837	15.33028943	15.05389443	14.80231187	14.55357875	14.03622914	14.57287693	15.18580778	14.39128516	15.20436143	15.08291559	15.16234221	15.43261317	14.83115289	15.06106566	14.62768485	14.80041459	14.43361894	13.29000749	14.84015159	14.82170618
Q8IY63	AMOTL1	Q8IY63	14.06454759	13.82196332	13.85348988	13.66142827	14.0476906	13.88364821	13.74702399	14.20182845	13.42171752	13.8839725	13.39690013	14.24572534	14.17495622	14.02235513	13.95004598	14.29673324	13.62889675	13.9340495	13.50535584	13.73648076	14.02520198	12.82136293	13.92076274	14.23874392
Q8IY67	RAVER1	Q8IY67	16.16659285	16.23640637	16.22058559	16.04592759	16.22215891	16.32227547	16.19119993	16.16314063	16.08481863	16.03968397	16.16050373	16.34570174	16.06007918	16.13346904	16.05658765	16.14334177	16.08548255	16.066782	15.95515582	16.36994631	16.18430586	16.2253515	16.07905895	16.24018416
Q8IY81	FTSJ3	Q8IY81	15.05274298	15.13524856	15.22374747	14.96083765	15.25050646	15.61299245	15.44637648	15.40926603	15.02800164	15.5759571	15.36299017	15.50295759	15.17282152	15.26949971	15.18309333	15.03383564	14.79969967	15.05122568	14.63135459	15.45602864	15.37456465	15.42727356	15.07478891	14.99986692
Q8IY95	TMEM192	Q8IY95	14.57613589	15.62186418	14.9174739	15.34613241	15.43733462	14.87507958	14.39833979	14.43398118	13.85681598	14.63442993	15.23012077	14.55061917	14.88696937	14.93813259	15.99768903	15.3989927	15.15120974	14.60131242	14.76560944	15.0598147	15.68771208	14.56663533	14.66886201	NA
Q8IYA6	CKAP2L	Q8IYA6	14.22764052	14.57146763	13.61629897	11.67120842	12.56555876	13.83285365	13.75384304	14.83120843	13.64010081	14.79088837	14.21363627	14.95676748	14.50287416	14.62780103	14.79526438	14.79694375	14.98445418	14.11707379	14.84744745	15.13065219	15.18136754	15.07436658	14.76941839	15.37871632
Q8IYB1	MB21D2	Q8IYB1	NA	11.59760332	11.64034021	12.15824485	11.30308873	11.15287521	11.93623258	13.31846444	11.43973191	13.3147674	11.41045901	14.39237108	13.15140918	11.72228471	13.41497585	11.88010078	NA	12.62066167	12.16282015	14.35197125	13.92729073	14.37210439	13.74593934	13.7707765
Q8IYB3	SRRM1	Q8IYB3	16.31362608	16.61213853	16.49511086	16.10465789	16.81313818	16.54104121	16.41611831	16.26356046	16.35917419	16.36357295	16.71223519	16.40070537	16.56475782	16.64758787	16.20025112	16.54127407	16.41025394	16.40451717	16.00795875	15.93820903	16.0054888	16.07441463	16.51405726	16.65612093
